id,location name,type,title,features,pool (0/1),sea view (0/1),garage (0/1)
361769,Nagüeles,houses,townhouse for sale in nagueles,"climate:  hot a/c, cold a/c, garden:  private, orientation:  west, pool:  communal, setting:  close to golf, close to schools",1,0,0
362256,Nagüeles,houses,townhouse for sale in nagueles,"climate:  hot a/c, cold a/c, features:  solarium, satellite tv, gym, sauna, paddle tennis, storage room, utility room, marble flooring, jacuzzi, barbeque, double glazing, garden:  communal, orientation:  west, pool:  communal, heated, setting:  close to golf, close to schools",1,0,0
374044,Nagüeles,houses,townhouse for sale in nagueles,"climate:  hot a/c, cold a/c, garden:  private, orientation:  west, pool:  communal, setting:  close to golf, close to schools",1,0,0
376281,Nagüeles,houses,townhouse for sale in nagueles,"climate:  hot a/c, cold a/c, fireplace, garden:  communal, orientation:  west, pool:  communal",1,0,0
387748,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, fireplace, features:  fitted wardrobes, private terrace, wood flooring, garden:  communal, orientation:  south, pool:  communal, setting:  close to town, urbanisation",1,0,0
401303,Nagüeles,apartments,apartment for sale in nagueles,"furniture:  fully furnished, kitchen:  fully fitted, pool:  communal",1,0,0
401324,Nagüeles,houses,townhouse for sale in nagueles,"condition:  excellent, kitchen:  fully fitted, view:  sea",0,0,0
401329,Nagüeles,houses,villa for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, fireplace, features:  covered terrace, fitted wardrobes, near transport, private terrace, solarium, tennis court, storage room, utility room, ensuite bathroom, disabled access, marble flooring, barbeque, double glazing, garden:  communal, private, orientation:  south, south west, pool:  communal, setting:  close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
401333,Nagüeles,houses,townhouse for sale in nagueles,"furniture:  part furnished, not furnished, kitchen:  fully fitted, parking:  covered, more than one, setting:  close to town",0,0,0
401335,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, fireplace, furniture:  not furnished, kitchen:  fully fitted",0,0,0
403208,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, fireplace, features:  fitted wardrobes, near transport, private terrace, satellite tv, utility room, ensuite bathroom, double glazing, garden:  communal, private, orientation:  west, pool:  communal, children`s pool, setting:  close to port, close to sea, close to schools, urbanisation",1,0,0
403228,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, u/f/h bathrooms, features:  covered terrace, fitted wardrobes, private terrace, guest apartment, storage room, ensuite bathroom, disabled access, marble flooring, jacuzzi, bar, double glazing, servants quarters, garden:  private, landscaped, orientation:  south west, pool:  private, heated, setting:  close to shops, close to sea, close to schools, urbanisation",1,0,0
430980,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, central heating, features:  fitted wardrobes, near transport, private terrace, solarium, gym, storage room, utility room, ensuite bathroom, marble flooring, double glazing, garden:  communal, private, orientation:  south, pool:  communal, setting:  close to port, close to sea, close to schools, urbanisation",1,0,0
430988,Nagüeles,apartments,apartment for sale in nagueles,"condition:  excellent, garden:  communal, pool:  communal",1,0,0
433429,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, features:  fitted wardrobes, near transport, private terrace, paddle tennis, guest apartment, storage room, utility room, ensuite bathroom, marble flooring, barbeque, courtesy bus, near mosque, {lng_feature_features_near_church}, garden:  communal, private, orientation:  north, north east, east, pool:  communal, setting:  close to golf, close to port, close to sea, close to town, close to schools, close to marina, urbanisation",1,0,0
434992,Nagüeles,houses,villa for sale in nagueles,"climate:  air conditioning, fireplace, features:  covered terrace, fitted wardrobes, private terrace, solarium, utility room, ensuite bathroom, marble flooring, double glazing, garden:  private, orientation:  south west, pool:  private",1,0,0
434996,Nagüeles,houses,villa for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, central heating, fireplace, u/f heating, u/f/h bathrooms, features:  covered terrace, lift, fitted wardrobes, near transport, private terrace, solarium, satellite tv, {lng_feature_features_adsl_/_wifi}, gym, sauna, games room, guest apartment, guest house, storage room, utility room, ensuite bathroom, disabled access, marble flooring, jacuzzi, bar, barbeque, double glazing, domotics, near mosque, servants quarters, {lng_feature_features_near_church}, garden:  private, landscaped, easy maintenance, orientation:  south east, south, south west, pool:  private, indoor, heated, setting:  suburban, close to golf, close to port, close to shops, close to sea, close to town, close to schools, close to forest, urbanisation",1,0,0
435536,Golden Mile,apartments,"one bedroom apartment within walking distance from the beach, marbella golden mile","south-west facing                                                             ,   mountain side             ,  security: 24hr, gated, cctv            ,  walking distance to: amenities, beach, hotel            ,   amenities nearby             ,   transport nearby                         ,   family friendly                         ,   first floor             ,   lift             ,  parking spaces: 1                                                 ,  community facilities: 1 swimming pool/s, concierge",1,0,0
437145,Golden Mile,apartments,"beach side golden mile, fantastic first line beach duplex","frontline beach apartment in luxurious complex, lovely gardens and swimming pool , excellent sea views, large terraces, very spacious living-room, separate dining room, a/c, underfloor heating, garage for one car and store room, kitchen in wood and granite, totally equipped, nice bar, bathrooms with high quality finishings, 24h security + alarm",1,1,1
444214,Nagüeles,houses,townhouse for sale in nagueles,"climate:  air conditioning, hot a/c, cold a/c, features:  covered terrace, fitted wardrobes, private terrace, solarium, satellite tv, {lng_feature_features_adsl_/_wifi}, storage room, ensuite bathroom, marble flooring, jacuzzi, double glazing, garden:  communal, orientation:  south, pool:  communal, setting:  close to golf, close to shops, close to sea, close to town, close to schools, urbanisation",1,0,0
445772,Nagüeles,houses,townhouse corona de nagueles,"alarm, covered terrace, fitted wardrobes, guest toilet, marble floors, private terrace, brand new, living room, storage room, utility room, air conditioning, garden view, pool view, fully fitted kitchen, double glazing, gated community",1,0,0
445884,Nagüeles,houses,villa nagueles,"garden view, pool view, private terrace, covered terrace, telephone, satellite tv, marble floors, basement, amenities near, sauna, living room, automatic irrigation system, mountainside, security shutters, indoor pool, heated pool, kitchen equipped, water tank, double glazing, dining room, fireplace, fitted wardrobes, alarm, air conditioning",1,0,0
445908,Nagüeles,houses,villa en nagueles,"alarm, automatic irrigation system, covered terrace, fireplace, fitted wardrobes, guest toilet, internet - wifi, marble floors, private terrace, satellite tv, water tank, brand new, dining room, guest room, living room, utility room, air conditioning, central heating, garden view, panoramic view, sea view",0,1,0
447253,Nagüeles,houses,"terraced houses for sale in nagueles, marbella","situation 
                                
                                                                
                                    general state: top quality 
                                , 
                                    location: prestigious area 
                                , 
                                    area: good 
                                , 
                                    age: brand new 
                                , 
                                property lay out 
                                                                
                                    bedrooms: 3 
                                , 
                                    bathrooms: 2 
                                , 
                                    guest w.c.: 1 
                                , 
                                    car port: 2 
                                , 
                                    garage: 1 
                                , 
                                surface area 
								                                    
                                        m2: 85 m² 
                                    , 
                                        m2 built: 130 m² 
                                    , 
                                quality list 
                                                                
                                    type of floor covering: marble 
                                , 
                                    optional 
                                , 
                                    airconditioning 
                                ,   
                            	characteristics 
                            laundry room, chimney, garden: privado, cellar, exterior carpentry, kitchen, foreign rooms, bright, double rooms, pergola, electric gates, bathroom, alarm: preinstalación, private area, bars on the window, solarium, sunny terraces,   
                            	common areas 
                            communal swimming pool, community gardens, private area, segurity system, bars,   
                            	around 
                            restaurants, hotel, dual carriageway, hospital, airport: 60km mã?¡laga, mall, supermarket, colleges, good road access: 1 minuto, close to town",1,0,1
